"t_id","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","c1"
11486,117634722,127552518,73138393,115867664,121765927,101864635,81833422,100575640,75095631,130159011,130023453,106725409,96994160,97085333,"c1_14"
9105,112867562,124134192,109130801,101723588,107247372,116411340,88730785,125443093,116596056,114198352,123433946,119608737,102641170,93062505,"c1_21"
7387,87098305,97131754,73926973,71243004,91491311,84557390,111280404,75509008,75095631,105123772,79966617,77660419,77859717,86292292,"c1_16"
13939,106430516,87556603,103980012,65144861,70909952,116022324,115891543,105667342,104452602,76846401,79710209,84417270,120619655,120232188,"c1_5"
14308,127145545,85592336,126235768,90767607,88083789,75641775,105670123,126177519,129875518,80805942,92411602,87378054,77859717,106631811,"c1_11"
5247,86441621,108068881,83453674,115613575,120418778,122499499,94896473,89916734,81002521,126369940,125923815,100663296,125961576,97277420,"c1_15"
140,81267035,123212132,93887500,114864300,116654081,106565047,112197659,76893035,81527242,97604902,99746067,111149702,97316970,106609244,"c1_8"
14147,132843991,114264838,105381891,91759574,75347680,96574149,88087364,130809948,104860712,114822303,123766829,104596400,90708192,91783178,"c1_14"
7462,77722415,122748938,119670641,107741595,122977257,112459879,77544107,90717686,115421849,114066284,130221266,119050042,103022626,97536485,"c1_3"
5489,91623669,77601526,78909987,71243004,71783501,115904393,86393531,90717686,86288692,86129949,81354378,82672535,121825709,92288706,"c1_9"
9802,122945653,92275140,103767759,126091389,132390838,76571118,80487559,113249066,91755567,129774927,136773759,93068082,90994732,76738522,"c1_22"
3790,118526741,110108200,134600174,79726586,81805512,65170340,110764035,118621468,127664502,105123772,93537372,99352577,66322454,100401155,"c1_19"
5613,86663833,104344092,78896331,120850039,108265520,117194278,76644559,77889669,68420080,119560770,130672442,106096886,119831060,77744655,"c1_14"
18096,118795795,127926272,120065670,79726586,76834712,128450568,71304304,113868803,102974703,103941546,100027523,99911489,119801950,69805607,"c1_3"
15094,96481776,119029109,89560630,78643202,83383984,94765410,80513293,88604672,91755567,104081382,103812090,112984549,104104516,85991967,"c1_3"
19141,81267035,118916777,82970280,121421950,122151229,122421265,81403380,81282259,81527242,116392785,118059127,112066573,121922672,96600064,"c1_4"
6667,105952551,96665624,100401324,96600157,92350800,90236214,116406920,114434231,90914941,76817780,79708802,76820041,70585521,115605740,"c1_21"
17832,100693321,81920000,126094078,96878950,97264386,76621202,104392624,95949393,122457016,75628772,86538770,88202611,72998852,120588241,"c1_3"
14535,71850060,132348601,120093487,115867715,132645022,132688362,104419404,71322881,115426188,108856094,118751591,123797505,132693596,126129629,"c1_23"
5237,73443006,102920514,84445196,102308207,108010149,70919663,70101149,76219354,91028363,116228008,118536173,99623903,65590946,71462522,"c1_4"
18537,121768338,114342064,110375225,79692529,88416971,112325616,112263270,119854560,115147011,116392785,93693938,99156821,103846135,91553839,"c1_16"
15612,132742661,128844752,120225175,71369292,88874467,128450940,81600365,131606094,111712865,130817558,110769662,98914101,115607228,92355864,"c1_10"
16190,122291364,91428387,126094078,78833353,67271121,101789030,126470470,108265926,108870612,71430706,94500155,107219373,120930156,130290532,"c1_24"
16136,127155547,82842203,125860332,71370473,76037060,122129391,122340318,118752161,135266314,120716670,117968603,88645030,103285080,116675421,"c1_15"
8234,95687502,127406051,125592471,101727958,112287610,106750896,86773596,82722358,127926507,105403634,118495825,129122781,104112155,106954895,"c1_3"
4560,81790888,71566347,135280383,121113489,117047725,71892995,77269080,81788928,134795214,120461349,130221266,71899258,70735157,85590199,"c1_5"
3991,122492595,123223627,120324126,114366325,112329320,116934439,64493688,124289240,117334131,110476068,111673856,104598806,115382845,71553731,"c1_11"
14807,77860223,65024022,68354055,91226594,112279328,71892995,88664919,76608265,69218871,70909958,72876454,66075604,66562433,91638523,"c1_5"
13373,76630357,127521199,78121737,90466509,87476001,128562188,94932151,68678263,73958067,135660411,137921578,122746222,126092499,72213773,"c1_22"
2105,117993281,128450956,108603798,102794263,102282025,133903801,98505969,100499907,109323705,110476068,98566537,119134267,125845274,115884195,"c1_14"
6130,87032630,96665624,72740847,101773411,87315866,80478239,86923464,89916734,79897359,109776447,112198238,94254379,76886835,82057476,"c1_14"
1133,76153876,97519395,105381891,85132216,71854091,111575212,122340318,95136069,102764506,71799186,81797078,98668547,126632564,127009633,"c1_24"
11690,66584918,124146464,73699549,102236284,117047302,71303179,115409398,76608265,85562786,71718291,69127739,105454306,71698174,120182805,"c1_10"
519,106639663,87293996,114033122,119729811,98435484,116067773,70291363,95222672,117319534,77170130,117578473,77727128,120199902,97053760,"c1_14"
7819,87556898,97256214,115605616,83901760,91885206,90791794,121636434,81987747,116547453,87298331,86293920,93838719,76581872,117163514,"c1_20"
4448,108008481,83126075,119865479,79693783,81296507,101041886,122486082,94505714,115607818,81792371,81303551,88878038,108225801,131336192,"c1_10"
7835,112756622,114032699,94407607,114298417,115343361,65148427,70778886,113839241,90910166,130062550,131364184,112066563,66591746,72230770,"c1_3"
8232,81279059,66614678,68294009,119673157,127991810,128978979,104392624,94234470,75566731,103810020,125832869,65143188,131901370,81928404,"c1_22"
108,106984459,113451618,108952624,102794263,97521014,116411340,71303356,114296226,115351300,90911438,94965521,112885941,115474890,77627501,"c1_4"
8972,97519616,65038128,84500266,119874652,122159298,66735126,122750512,94371894,85131265,98306186,111202742,83897592,76886835,121375796,"c1_24"
19077,72896251,98034569,89892594,126420783,116729564,95482737,65142785,82357190,85983373,125854121,135267275,93071344,104112155,70723578,"c1_23"
17495,100437275,96568084,119678335,97507525,103143148,79036417,81360290,105513307,115606280,108665428,111202742,100024668,91029527,85189940,"c1_3"
14803,81871703,87447613,78250626,91497964,98166940,122951346,77087360,77662188,80482456,98048143,104989297,87052852,96217154,81141646,"c1_3"
16475,118526741,118559319,94407607,96565825,101779363,122291290,81833422,130378780,104335962,120741100,130584042,106725409,115338797,80809233,"c1_20"
14366,117313535,118516599,89752130,131908438,133766893,101449728,81557650,120330653,81273194,120741100,104989297,104640267,103951474,76973051,"c1_1"
4082,134283450,70328268,135824563,97318403,112205555,66659331,116406920,131734704,135334922,67382020,69659984,65786825,64912570,125359693,"c1_16"
11073,95947221,77532770,120604965,71155531,66191483,79784853,121726367,76946204,117319534,72574001,81354378,78089959,103940849,126554481,"c1_4"
12091,117583585,128290652,114556940,120541721,127092130,90441793,71569866,114434231,115924864,126031517,125043296,124389717,97781256,87121141,"c1_3"
8320,122160592,114542256,100405530,102794263,111922311,105468504,99680720,119931306,103400438,97604902,93842834,112787577,110235321,110633742,"c1_3"
3123,92065566,104072855,82838859,77600303,91553793,132646629,94896473,89132840,80297445,126946519,123214976,99614721,131467548,97324209,"c1_15"
11510,117225561,119687227,95158679,73401135,98304001,105662799,111542298,125961144,98115812,135542328,104595911,88202611,85065758,82057476,"c1_16"
6224,117583585,133188335,89720120,114657618,115488558,76399194,65032626,113642815,86507764,125923757,130548678,128216354,78720766,70407781,"c1_4"
18995,77404830,122748935,83102644,125848005,132395574,115939175,71232291,76893035,80623350,131256104,124069706,117769709,90964856,66196895,"c1_10"
7521,100805067,102895024,114090148,85208773,88874467,100680224,109840965,100214252,103550788,91783172,85995384,84483051,76657872,105962492,"c1_11"
12410,81536505,110264481,109819657,95894131,92277562,65170340,115909214,94737891,109576254,102518634,111673854,100024668,65536000,125567062,"c1_20"
10882,91589069,122748935,119810020,108551824,110755847,90836567,87103461,99746013,123742095,126484488,118258384,112885941,97538934,96593582,"c1_3"
18327,87097384,70656252,68901213,115660514,115343361,101384216,110764032,81788928,69480806,72550878,75116203,70723731,103256163,116642589,"c1_10"
14511,127665416,70603836,67899994,65042748,71567151,66659331,115909214,131613166,67274469,98645353,74741749,76941155,76709937,106954895,"c1_7"
7489,134182390,103587309,114963689,83920755,72223287,112539668,127533369,119013410,110522264,81359859,94418126,99352576,125959524,126467546,"c1_24"
11471,100693321,96770702,83886093,78381075,72089601,115882450,121165641,89668062,81013052,126411064,99769388,112835609,125802218,106201202,"c1_7"
14395,81274775,123386711,72876580,115660514,111511234,94633984,71569866,75110354,74609462,130078360,135793731,124292346,109270067,71679114,"c1_4"
11189,106171995,97358472,103876818,97318403,98304001,79766027,80553387,114590554,104777868,110390363,111935631,99638715,84935905,86508729,"c1_3"
15416,122457520,91346561,114963689,126539043,92015194,70939779,127959057,106404659,90970478,81269039,75100942,111689732,72101688,120232188,"c1_17"
4704,81798007,86574790,72909048,90964895,92818091,71509917,103841916,75813240,80097387,93164438,88146660,82672535,78644791,100420609,"c1_10"
14902,97235607,65520086,73044032,119856071,101777408,70732796,99432720,95694423,81013052,86252401,111678621,70653896,84216120,101165578,"c1_24"
1385,108003755,103568029,114556986,95949194,102553159,79766027,80373550,105550289,115247147,114309825,111981080,98910168,89547241,85734274,"c1_3"
719,102761980,123386711,94906259,78627215,91776603,116800070,111280404,106959930,92224447,120344128,95027592,99911489,103846135,85507421,"c1_16"
16842,105962839,114345784,119678335,90466509,92853089,105676652,94128586,114337330,99126300,71633576,93854343,119537667,132388077,71679114,"c1_22"
5796,71345247,104204383,78909987,77598671,88874467,133177150,110515339,77661106,74939345,129866660,130548678,93950313,125610013,125853706,"c1_15"
6179,113253706,91831173,120764591,83433169,71319716,71301688,81920006,95945691,98648089,77358921,94744268,88878038,84148230,97652827,"c1_23"
2077,106171995,110264430,109958820,108946159,107247372,101634473,103841916,108267452,122321068,96223324,99746067,99911489,102498950,115348702,"c1_14"
17288,66850762,70656414,68289009,125521124,132536954,83686136,71687119,70435321,67266224,109408893,118631898,72496421,83893386,81800456,"c1_3"
5827,100664595,97131754,79179439,78643201,70596617,111150406,105912949,95551547,80297445,87329110,105133390,94539124,103383785,121380857,"c1_3"
14230,106004322,123535641,84500266,102308207,106781973,84621651,93371617,101724866,81289273,103598647,104910841,112328751,89439969,107217357,"c1_3"
8363,122683781,113838639,72876580,114314258,121653003,128978979,81363654,119013393,73698980,97666739,94375539,100010981,125386592,82321033,"c1_15"
9595,112867562,128589129,119275813,108790271,116785153,117975601,99080602,113772377,115440324,96469330,94744268,122746222,115428512,106201202,"c1_1"
15190,122945653,76949617,114117154,95894131,111684883,122499499,121905895,105513307,117457342,86639003,79412654,78119015,115523235,126957182,"c1_21"
14452,100664595,76372832,94446523,78660098,87046805,96038120,115538717,95222672,98567673,81789247,81303551,77660419,96731453,110629047,"c1_10"
19437,107484645,96637418,90318946,85524629,87851928,79194407,116930026,125443093,98346625,80592956,98325434,94177925,70667271,121666795,"c1_5"
3537,87031899,91436245,126235768,120109859,97917618,101106560,122340318,101579805,127804044,114822303,74199471,106149056,120653959,121380857,"c1_17"
2531,117202247,109335571,100450899,108551824,112459777,95679245,81536496,113516831,103551726,120325201,124286626,106226218,102857340,87121141,"c1_3"
6221,96255486,96568084,130344141,113605689,102498624,94398562,116091947,89132840,135541740,97139526,104910841,99156821,83624399,101715113,"c1_8"
8250,112470054,97300587,100667739,125390128,107360395,128562188,71132001,82971775,102764506,108856094,135531097,123528379,131842533,77627501,"c1_8"
15338,87087926,76040037,89892594,78700971,71567151,106565047,112263270,94971085,81544013,72584055,86293920,83293860,108645557,120923143,"c1_3"
12082,76348266,119151885,73465883,119874652,121983535,116411340,93974780,76219354,74939345,114299679,111981080,111149702,115485214,102184843,"c1_3"
13838,80849434,118718102,114982913,120330593,121983535,117455821,65273857,77661106,110158240,135268841,135270360,111689732,125743135,66586927,"c1_1"
12011,133695962,83231083,77627446,121323942,107610284,84847106,94896473,124325380,79964587,120587090,118236362,98668547,120434765,80809233,"c1_24"
1489,77404830,127926282,115605616,96878950,107610284,100270282,115538717,82329384,121720124,102558619,99474761,119802077,83888611,110887992,"c1_20"
11360,91661911,91831173,89443946,101326921,111150690,66726330,120587325,100605373,91234321,80609417,72646729,71304059,65590946,126719706,"c1_16"
13473,122224647,87040179,125346006,78576747,72223287,89194726,99734365,114363404,128057733,72223558,95027592,84157799,89488999,111674400,"c1_14"
16775,122571352,87427491,119678335,90705004,82358206,128978959,70778888,101495218,96608846,76793385,88084216,87445085,126287902,82445386,"c1_3"
18796,97235607,96735011,94572058,96639646,91783229,112549533,77000905,95293062,92412180,87044219,98314204,98839390,115493060,77627417,"c1_4"
8226,71712713,132646483,120093487,114001857,116392525,116627869,71232291,64453010,111708196,135806604,137921578,129876360,121375387,65933285,"c1_18"
13223,118489822,97521479,115357939,70918761,71156404,126832227,109839945,113868803,103678842,80805960,92378653,87618174,104071525,110633742,"c1_14"
18319,105962839,102844425,93857717,102236284,97839521,128986548,99565432,105935774,81035490,98048143,105381926,94283836,103333767,96472619,"c1_14"
237,85465200,119687227,82851921,109192562,106987778,80609320,94700182,88924588,99020519,104857621,105411446,111149702,72090476,96814994,"c1_10"
10038,96083746,123212132,114963689,120325356,120601809,110765719,81833422,107613807,116426535,91002411,105775239,119537667,97783160,86509346,"c1_5"
2017,100693321,92804160,108603798,96470415,107820479,122353049,104989402,106430590,110407726,80784829,74006069,78643343,115559709,107023577,"c1_10"
